ccode,year,milgdp,polity,major,bdthpct,cwdthpct,rivalcap,allycap,gdp,emppop
2,1816,.46938452,9,0,0,0,.3830119892954826,0,.0039583282,8.659000000000001
2,1817,.30095518,9,0,0,0,.3704079836606979,0,.0039822408,8.898999999999999
2,1818,.23148221,9,0,0,0,.3732780106365681,0,.0040100701,9.138999999999999
2,1819,.27734694,9,0,0,0,.3599820137023926,0,.0040320829,9.379
2,1820,.18620488,9,0,0,0,.3165310025215149,0,.0040612039,9.618
2,1821,.19161345,9,0,0,0,.3173409998416901,0,.0040886062,9.939
2,1822,.12732163,9,0,0,0,.3114219903945923,0,.0041186563,10.268
2,1823,.13693261,9,0,0,0,.3181079924106598,0,.0041525532,10.596
2,1824,.14634617,9,0,0,0,.3299590051174164,0,.0041876463,10.924
2,1825,.1537358,9,0,0,0,.3312489986419678,0,.0042234533,11.252
2,1826,.18908343,9,0,0,0,.3298250138759613,0,.0042615477,11.58
2,1827,.18790242,9,0,0,0,.332830011844635,0,.0043012644,11.909
2,1828,.18175618,9,0,0,0,.3269329965114594,0,.0043370849,12.237
2,1829,.18614975,9,0,0,0,.3230440020561218,0,.0043809246,12.565
2,1830,.18501973,9,0,0,0,.4457210004329681,0,.0044313222,12.901
2,1831,.19849484,9,0,0,0,.45831198990345,0,.0044928626,13.321
2,1832,.2014845,9,0,0,0,.45192901045084,0,.0045733345,13.742
2,1833,.25558552,9,0,0,0,.4516020091250539,0,.004649207,14.162
2,1834,.21407908,9,0,0,0,.451813998632133,0,.004706102,14.582
2,1835,.20247805,9,0,0,0,.45136599522084,0,.0048029204,15.003
2,1836,.25581932,9,0,0,0,.4410769920796156,0,.0048843296,15.423
2,1837,.30508333,9,0,0,0,.4480939963832498,0,.0049717762,15.843
2,1838,.29755548,9,0,0,0,.4500890001654625,0,.0050354917,16.264
2,1839,.19045156,9,0,0,0,.451717016287148,0,.0051342822,16.684
2,1840,.25702477,9,0,0,0,.4705919809639454,0,.0052093426,17.12
2,1841,.27851555,9,0,0,0,.4744619932025671,0,.0053081852,17.733
2,1842,.27076107,9,0,0,0,.4643949931487441,0,.0054045655,18.345
2,1843,.1192947,9,0,0,0,.4570320136845112,0,.0055568605,18.957
2,1844,.20621437,9,0,0,0,.4604180036112666,0,.0057316665,19.569
2,1845,.28979045,10,0,0,0,.4684589998796582,0,.005926779,20.182
2,1846,.74900037,10,0,.023651402,0,.4581740032881498,0,.0061681089,20.794
2,1847,.56644678,10,0,.035837397,0,.4525900101289153,0,.0063756495,21.406
2,1848,.60081249,10,0,.0031500333,0,.4485270110890269,0,.0065569808,22.018
2,1849,.25831088,10,0,0,0,.4369400143623352,0,.006694213,22.631
2,1850,.304528,9,0,0,0,.4312039911746979,0,.006865615,23.261
2,1851,.23965518,9,0,0,0,.4332520067691803,0,.0071483958,24.086
2,1852,.27702844,9,0,0,0,.4262749999761581,0,.0074138087,24.911
2,1853,.28813136,9,0,0,0,.4184029847383499,0,.0077673951,25.736
2,1854,.34487796,8,0,0,0,.46145299077034,0,.0081240041,26.561
2,1855,.3399038,8,0,0,0,.4439239948987961,0,.0084244777,27.386
2,1856,.34083113,8,0,0,0,.4361020177602768,0,.00872239,28.212
2,1857,.4068349,8,0,0,0,.4295109808444977,0,.008958214,29.037
2,1858,.38583797,8,0,0,0,.420985996723175,0,.0091912728,29.862
2,1859,.28534755,8,0,0,0,.4292129874229431,0,.0096025635,30.687
2,1860,.34431779,8,0,0,0,.3985260128974915,0,.0099650966,31.513
2,1861,4.6153259,8,0,0,.20514189,.366968996822834,0,.010041746,32.351
2,1862,6.4491978,8,0,0,.27439323,.3567139878869057,0,.010306668,33.188
2,1863,5.3888102,8,0,0,.26763615,.3533649891614914,0,.010791942,34.026
2,1864,6.8495178,8,0,0,.26192704,.3407339975237846,0,.011167434,34.863
2,1865,1.3073556,8,0,0,.069186285,.3670900017023087,0,.011327375,35.701
2,1866,.7203778,8,0,0,0,.3576020002365112,0,.012022867,36.538
2,1867,1.205496,8,0,0,0,.3698039874434471,0,.012376008,37.376
2,1868,.75541115,8,0,0,0,.3671519905328751,0,.012966242,38.213
2,1869,.58863747,8,0,0,0,.359655998647213,0,.013671699,39.051
2,1870,.45362946,8,0,0,0,.3690319955348969,0,.0140648,39.905
2,1871,.39633128,10,0,0,0,.3788860142230988,0,.014483202,40.938
2,1872,.43870738,10,0,0,0,.2377550005912781,0,.015781717,41.972
2,1873,.44175822,10,0,0,0,.2324550002813339,0,.016517641,43.006
2,1874,.37841418,10,0,0,0,.2316299974918365,0,.016566277,44.04
2,1875,.33944425,10,0,0,0,.2355149984359741,0,.016780134,45.073
2,1876,.30872533,10,0,0,.002168868,.2349569946527481,0,.016921235,46.107
2,1877,.24793766,10,0,0,0,.2332199960947037,0,.017786585,47.141
2,1878,.30607599,10,0,0,0,.2282530069351196,0,.018048989,48.174
2,1879,.26117125,10,0,0,0,.2236610054969788,0,.019589145,49.208
2,1880,.26344973,10,0,0,0,.2184710055589676,0,.021056024,50.262
2,1881,.26543915,10,0,0,0,.2164770066738129,0,.021921702,51.542
2,1882,.27174678,10,0,0,0,.2116760015487671,0,.023321122,52.821
2,1883,.2282926,10,0,0,0,.2113790065050125,0,.024322078,54.1
2,1884,.22191624,10,0,0,0,.2105549927800894,0,.025049396,55.379
2,1885,.1855849,10,0,0,0,.2178960000164807,0,.02552755,56.658
2,1886,.18794841,10,0,0,0,.2026180026587099,0,.026845941,57.938
2,1887,.18111278,10,0,0,0,.196698997868225,0,.028886918,59.217
2,1888,.19916779,10,0,0,0,.1906789955683053,0,.030860621,60.496
2,1889,.20564781,10,0,0,0,.3103300014045089,0,.031183263,61.775
2,1890,.21341062,10,0,0,0,.3075619884766638,0,.033676714,63.056
2,1891,.21318686,10,0,0,0,.3033780055120587,0,.034913454,64.361
2,1892,.20861769,10,0,0,0,.2996539920568466,0,.036467876,65.666
2,1893,.22561738,10,0,0,0,.3045880049467087,0,.036541972,66.97
2,1894,.21633312,10,0,0,0,.3100350052118301,0,.035946812,68.27500000000001
2,1895,.18846408,10,0,0,0,.2974949926137924,0,.039163336,69.58
2,1896,.20125462,10,0,0,0,.3033899962902069,0,.039560098,70.88500000000001
2,1897,.35793397,10,0,0,0,.2980509996414185,0,.041071866,72.18899999999999
2,1898,.6666081,10,0,.0039595068,0,.282365009188652,0,.043751866,79.589
2,1899,1.0598835,10,1,.0015933553,0,.2953669875860214,0,.017546,81.399
2,1900,1.0589542,10,1,.0017646987,0,.3379389885812998,0,.018878,83.209
2,1901,.83372045,10,1,.0016990852,0,.3309329934418201,0,.020860001,85.01900000000001
2,1902,.8839922,10,1,.00084400293,0,.3210510108619928,0,.021739,86.82899999999999
2,1903,.9182294,10,1,0,0,.309932004660368,0,.023051001,88.639
2,1904,1.0120595,10,1,0,0,.3231430016458035,0,.023058001,90.45
2,1905,.8744573,10,1,0,0,.171596996486187,0,.025318,92.26000000000001
2,1906,.74210364,10,1,0,0,.1733730025589466,0,.028929001,94.06999999999999
2,1907,.9457854,10,1,0,0,.1722769998013973,0,.030646998,95.881
2,1908,.9617666,10,1,0,0,.1826730035245419,0,.027961999,97.691
2,1909,.85073918,10,1,0,0,.1695810034871101,0,.032416999,99.502
2,1910,.8185752,10,1,0,0,.1707490049302578,0,.033627998,101.375
2,1911,.81171936,10,1,0,0,.1724250018596649,0,.034568001,102.949
2,1912,.77255875,10,1,0,0,.1725069954991341,0,.037597001,104.523
2,1913,.78692913,10,1,0,0,.1769209913909435,0,.039347,106.098
2,1914,.69089198,10,1,0,0,.1898020058870316,0,.036649007,107.6073333333335
2,1915,.66363072,10,1,0,0,.1778739988803864,0,.038823999,109.1166666666665
2,1916,.55722696,10,1,0,0,.1772370040416718,0,.049785998,110.626
2,1917,1.0994724,10,1,.050910536,0,.1866089962422848,0,.059900001,112.1353333333335
2,1918,9.217844,10,1,.062032051,0,.2017249967902899,0,.076094002,113.6446666666665
2,1919,14.134972,10,1,.00016234542,0,.0348079986870289,0,.079361998,115.154
2,1920,1.8606968,10,1,.000049780658,0,.0408320017158985,0,.089058995,117.119
2,1921,1.5063921,10,1,0,0,.0424819998443127,0,.074106999,119.084
2,1922,1.1668311,10,1,0,0,.0408670008182526,0,.073776998,121.049
2,1923,.79078466,10,1,0,0,.0396949984133244,0,.085769996,123.014
2,1924,.65306115,10,1,0,0,.0421340018510818,0,.087302998,124.979
2,1925,.64824939,10,1,0,0,.0397000014781952,0,.090969004,126.944
2,1926,.57335854,10,1,0,0,.0406720004975796,0,.097321995,128.909
2,1927,.62203556,10,1,0,0,.0402109995484352,0,.095895,130.874
2,1928,.69389302,10,1,0,0,.0396980009973049,0,.097723998,132.839
2,1929,.68307555,10,1,0,0,.039682999253273,0,.102668,134.804
2,1930,.77691478,10,1,0,0,.0398820005357265,0,.089997001,136.769
2,1931,.92480117,10,1,0,0,.041142001748085,0,.075572997,138.079
2,1932,1.1091518,10,1,0,0,.0488889999687672,0,.057846002,139.39
2,1933,1.028007,10,1,0,0,.0491850003600121,0,.055486001,140.701
2,1934,1.236109,10,1,0,0,.0493320003151894,0,.064970002,142.012
2,1935,1.1197512,10,1,0,0,.0468280017375946,0,.072016001,143.323
2,1936,1.1316725,10,1,0,0,.0463169999420643,0,.082408994,144.634
2,1937,1.1431829,10,1,0,0,.0534109994769096,0,.090352997,145.945
2,1938,1.3390996,10,1,0,0,.0590809993445873,0,.084497005,147.256
2,1939,1.0844667,10,1,0,0,.2370130009949207,0,.090366997,148.567
2,1940,1.6643898,10,1,0,0,.2220689989626408,0,.099555999,148.2354285714286
2,1941,5.0295739,10,1,.005640191,0,.2690180018544197,0,.12527899,147.9038571428572
2,1942,15.865877,10,1,.08145652,0,.2369929999113083,0,.16388001,147.5722857142858
2,1943,35.321056,10,1,.080337189,0,.2138259969651699,0,.20415299,147.2407142857143
2,1944,38.868786,10,1,.079592206,0,.20329200476408,0,.22383,146.9091428571429
2,1945,41.160732,10,1,.048609369,0,.2509599961340427,.038594000521698,.21865502,146.5775714285715
2,1946,20.303186,10,1,0,0,.1225410029292107,0,.22230001,146.246
2,1947,5.8576102,10,1,0,0,.1452170014381409,.0414850006054621,.24439999,148.242
2,1948,4.0656519,10,1,0,0,.164000004529953,.0417110002235859,.2696,150.239
2,1949,5.0440793,10,1,0,0,.2719679996371269,.2071660024339508,.26770002,152.236
2,1950,4.9831295,10,1,.0059420373,0,.2990930080413818,.1932180017274732,.29216582,154.233
2,1951,9.7755222,10,1,.011342476,0,.2767869979143143,.2143119999991541,.34164929,157.138
2,1952,13.118954,10,1,.011181,0,.2665980085730553,.2398060011801135,.36475471,160.043
2,1953,12.906447,10,1,.0062496876,0,.2682230025529861,.236032000695559,.38446683,162.948
2,1954,11.175869,10,1,0,0,.278887003660202,.2459360017992367,.38284272,165.853
2,1955,9.7661667,10,1,0,0,.2705110013484955,.2695339999509088,.41488132,168.758
2,1956,9.5597649,10,1,0,0,.2684270069003105,.2738110001910172,.4369669,171.664
2,1957,9.6354876,10,1,0,0,.2669699937105179,.2756099964708483,.46233261,174.569
2,1958,9.6445284,10,1,0,0,.279622994363308,.2757260044118084,.47180128,177.474
2,1959,9.1868896,10,1,0,0,.290213996777311,.2762779987706381,.507397,180.379
2,1960,8.6048231,10,1,0,0,.2932869954966009,.2788300026249999,.52737868,183.285
2,1961,8.7601194,10,1,.0002652914,0,.2828840052243322,.2822399988244797,.54574597,185.974
2,1962,8.9314919,10,1,.00026124244,0,.284075993578881,.2779339993530812,.58647549,188.664
2,1963,8.4533291,10,1,.00025750967,0,.2808910014573485,.2761539996599822,.61863214,191.353
2,1964,7.7090902,10,1,.00027355153,0,.2802269966341555,.281030000888677,.66431975,194.043
2,1965,7.1973267,10,1,.0034393186,0,.2762050030287355,.2793390015685873,.72008693,196.732
2,1966,8.5622139,10,1,.0037374338,0,.2787289971020073,.2740300039258727,.78918844,199.422
2,1967,9.0444298,10,1,.0036969583,0,.2749969966243953,.2779109978710039,.83419293,201.617
2,1968,8.8579626,10,1,.0036702724,0,.2768649912904948,.2781059980879945,.91140592,203.668
2,1969,8.2668428,10,1,.0036246341,0,.2786409952677786,.2793160015171452,.98521292,205.679
2,1970,7.4861474,10,1,.0036437993,0,.283516000257805,.2916210004605091,1.0396136,207.881
2,1971,6.6329532,10,1,.0036275932,0,.2860060071107,.2918929983552516,1.1286376,210.114
2,1972,6.25876,10,1,.0035988132,0,.2833070002961904,.2934719975364715,1.2404853,211.996
2,1973,5.6576838,10,1,.0002569666,0,.2806089993100613,.2980259981613926,1.385461,213.626
2,1974,5.723094,10,1,0,0,.2844449994154274,.2988370004004537,1.5010413,215.256
2,1975,5.5621214,10,1,0,0,.2930460004135966,.2908710018564307,1.6351315,216.886
2,1976,4.9895267,10,1,0,0,.2939300045836717,.2905469984361844,1.8240808,0
2,1977,4.9680419,10,1,0,0,.2926410036161542,.2885590014666377,2.0314846,0
2,1978,4.7586799,10,1,0,0,.2921870010904968,.2880620015930617,2.2957418,0
2,1979,4.7647934,10,1,0,0,.1695299984421581,.2937749993311627,2.5663023,0
2,1980,5.1503377,10,1,0,0,.1707239933311939,.2863360031701632,2.7955644,0
2,1981,5.4252234,10,1,0,0,.1718039929401129,.2775550010319421,3.1314471,0
2,1982,6.0242887,10,1,0,0,.1737299973610789,.2747030023847401,3.2592232,0
2,1983,6.1442327,10,1,0,0,.1746079933363944,.2691090022158278,3.5349898,0
2,1984,6.0278783,10,1,0,0,.1725050073582679,.2665809975776483,3.9325945,0
2,1985,5.8190179,10,1,0,0,.1782980021089315,.2650080012106173,4.2129788,0
2,1986,5.9621372,10,1,0,0,.1770970025099814,.2657270002539462,4.4527655,0
2,1987,5.7768903,10,1,0,0,.1758969998918474,.2671329993402196,4.7424479,0
2,1988,5.5192657,10,1,0,0,.173491996480152,.2658319989852771,5.1081977,0
2,1989,5.3721857,10,1,0,0,.1399430055171251,.2742539993371338,5.4890137,0
2,1990,4.9929414,10,1,0,0,.0032359999604523,.3001639991055072,5.8032923,0
2,1991,4.3831978,10,1,.00010608904,0,.0032969999592751,.2860840026080496,5.9862456,0
2,1992,4.5400934,10,1,7.0480164e-06,0,.0027850000187755,.2933480021422383,6.3190765,0
2,1993,4.4803681,10,1,0,0,.0027429999317974,.2960849993471584,6.6423111,0
2,1994,4.1565461,10,1,0,0,.002072999952361,.296384001344677,7.0542707,0
2,1995,3.7542117,10,1,0,0,.0017300000181422,.2980429966166867,7.4005947,0
2,1996,3.5485299,10,1,0,0,.0017219999572262,.2978260030201909,7.8132076,0
2,1997,3.3289111,10,1,0,0,.001587999984622,.3167239999577305,8.3007326,0
20,1867,,4,,,,,,,
20,1868,,4,,,,,,,
20,1869,,4,,,,,,,
20,1870,,4,,,,,,,
20,1871,,4,,,,,,,
20,1872,,4,,,,,,,
20,1873,,4,,,,,,,
20,1874,,4,,,,,,,
20,1875,,4,,,,,,,
20,1876,,4,,,,,,,
20,1877,,4,,,,,,,
20,1878,,4,,,,,,,
20,1879,,4,,,,,,,
20,1880,,4,,,,,,,
20,1881,,4,,,,,,,
20,1882,,4,,,,,,,
20,1883,,4,,,,,,,
20,1884,,4,,,,,,,
20,1885,,4,,,,,,,
20,1886,,4,,,,,,,
20,1887,,4,,,,,,,
20,1888,,9,,,,,,,
20,1889,,9,,,,,,,
20,1890,,9,,,,,,,
20,1891,,9,,,,,,,
20,1892,,9,,,,,,,
20,1893,,9,,,,,,,
20,1894,,9,,,,,,,
20,1895,,9,,,,,,,
20,1896,,9,,,,,,,
20,1897,,9,,,,,,,
20,1898,,9,,,,,,,
20,1899,,9,,,,,,,
20,1900,,9,,,,,,,
20,1901,,9,,,,,,,
20,1902,,9,,,,,,,
20,1903,,9,,,,,,,
20,1904,,9,,,,,,,
20,1905,,9,,,,,,,
20,1906,,9,,,,,,,
20,1907,,9,,,,,,,
20,1908,,9,,,,,,,
20,1909,,9,,,,,,,
20,1910,,9,,,,,,,
20,1911,,9,,,,,,,
20,1912,,9,,,,,,,
20,1913,,9,,,,,,,
20,1914,,9,,,,,,,
20,1915,,9,,,,,,,
20,1916,,9,,,,,,,
20,1917,,9,,,,,,,
20,1918,,9,,,,,,,
20,1919,,9,,,,,,,
20,1920,.12459514,9,0,0,0,0,0,.0086319577,0
20,1921,.12057076,10,0,0,0,0,0,.0084672272,0
20,1922,.12375417,10,0,0,0,0,0,.0081031621,0
20,1923,.14633967,10,0,0,0,0,0,.0090993773,0
20,1924,.14928983,10,0,0,0,0,0,.0085900016,0
20,1925,.1503382,10,0,0,0,0,0,.0086365268,0
20,1926,.1532532,10,0,0,0,0,0,.0090934476,0
20,1927,.17579646,10,0,0,0,0,0,.0095252199,0
20,1928,.19308084,10,0,0,0,0,0,.0097689647,0
20,1929,.20618898,10,0,0,0,0,0,.010212962,0
20,1930,.22570124,10,0,0,0,0,0,.010034948,0
20,1931,.19568077,10,0,0,0,0,0,.0093330583,0
20,1932,.13233489,10,0,0,0,0,0,.009067148,0
20,1933,.1878535,10,0,0,0,0,0,.0091289226,0
20,1934,.13382137,10,0,0,0,0,0,.0096718483,0
20,1935,.25537711,10,0,0,0,0,0,.0097585097,0
20,1936,.24472426,10,0,0,0,0,0,.010118327,0
20,1937,.30715051,10,0,0,0,0,0,.01055476,0
20,1938,.34441322,10,0,0,0,0,0,.01024409,0
20,1939,1.1727169,10,0,.01944367,0,0,0,.0107187,0
20,1940,6.3908277,10,0,.062346026,0,0,0,.011424185,0
20,1941,8.6489153,10,0,.061494868,0,0,0,.012005898,0
20,1942,18.433451,10,0,.060719188,0,0,0,.012592996,0
20,1943,29.8507,10,0,.059993338,0,0,0,.012868014,0
20,1944,27.656805,10,0,.059397295,0,0,0,.013097352,0
20,1945,20.917295,10,0,.036294207,0,0,0,.012737617,0
20,1946,11.946877,10,0,0,0,0,0,.012997195,0
20,1947,2.8673193,10,0,0,0,0,0,.013454066,0
20,1948,1.3738649,10,0,0,0,0,0,.014195356,0
20,1949,2.6714475,10,0,0,0,0,.4244380034760979,.013855747,0
20,1950,2.1095915,10,0,.000029118439,0,0,.4206619925271298,.021234633,0
20,1951,4.7375894,10,0,.00083274022,0,0,.4651619862006555,.024293832,0
20,1952,6.7387195,10,0,.00080711918,0,0,.4543989912162942,.027359145,0
20,1953,7.0908494,10,0,.00044336962,0,0,.448283997739054,.028612016,0
20,1954,6.450624,10,0,0,0,0,.4215400117855097,.028187569,0
20,1955,6.081996,10,0,0,0,0,.434031987580056,.030960575,0
20,1956,5.4401402,10,0,0,0,0,.4294749918799425,.03473971,0
20,1957,5.228682,10,0,0,0,0,.4222180021633903,.036437616,0
20,1958,4.6715426,10,0,0,0,0,.3993320070612754,.037813995,0
20,1959,4.2639284,10,0,0,0,0,.3923809982543389,.039947152,0
20,1960,4.2025366,10,0,0,0,0,.3803469967269848,.041298155,0
20,1961,4.0487967,10,0,0,0,0,.3723219925477679,.04255316,0
20,1962,3.758899,10,0,0,0,0,.3678930044579829,.046162721,0
20,1963,3.2364686,10,0,0,0,0,.3659320036122153,.04907883,0
20,1964,3.1504362,10,0,0,0,0,.3621720018736596,.053240374,0
20,1965,2.6706741,10,0,0,0,0,.358728004644945,.057833642,0
20,1966,2.59477,10,0,0,0,0,.3594140107998101,.063311584,0
20,1967,2.7246437,10,0,0,0,0,.3564609975110216,.066543125,0
20,1968,2.4582829,10,0,0,0,0,.3495140007253212,.072521023,0
20,1969,2.2216895,10,0,0,0,0,.3421490028595144,.079675086,0
20,1970,2.2410457,10,0,0,0,0,.3237069996866921,.085701153,0
20,1971,2.2263606,10,0,0,0,0,.3117089914485405,.094787836,0
20,1972,2.1695487,10,0,0,0,0,.3073529950670491,.10420757,0
20,1973,2.0075462,10,0,0,0,0,.3017850050637207,.11978599,0
20,1974,2.1006463,10,0,0,0,0,.2967860006428964,.13930856,0
20,1975,2.0124567,10,0,0,0,0,.2805420012846298,.15278485,0
20,1976,2.1178617,10,0,0,0,0,.2787060009250126,.17186953,0
20,1977,2.0635502,10,0,0,0,0,.2758040010630793,.18791702,0
20,1978,1.9275987,10,0,0,0,0,.2743100050538487,.20839213,0
20,1979,1.7146738,10,0,0,0,0,.2745409984036087,.24022092,0
20,1980,1.6051273,10,0,0,0,0,.267576006377567,.27332661,0
20,1981,1.692374,10,0,0,0,0,.277316003883243,.31000501,0
20,1982,1.9791162,10,0,0,0,0,.264110005720795,.31237879,0
20,1983,1.9628283,10,0,0,0,0,.2641719986331736,.33431366,0
20,1984,1.9697658,10,0,0,0,0,.2635790022668516,.36530253,0
20,1985,1.7208898,10,0,0,0,0,.2640369968557934,.39566737,0
20,1986,1.7376115,10,0,0,0,0,.2635040068762464,.41321087,0
20,1987,1.7685919,10,0,0,0,0,.2643739956820355,.4500756,0
20,1988,1.7962239,10,0,0,0,0,.2648009983513475,.49158683,0
20,1989,1.800108,10,0,0,0,0,.348765991616574,.52663505,0
20,1990,1.8946114,10,0,0,0,0,.3680540066200138,.54259151,0
20,1991,2.0984988,10,0,0,0,0,.3452090097382552,.54419857,0
20,1992,1.8514761,10,0,0,0,0,.3647479981993911,.55685294,0
20,1993,1.6517106,10,0,0,0,0,.3723300008643946,.58121562,0
20,1994,1.5662881,10,0,0,0,0,.3667150034646056,.61897933,0
20,1995,1.3868698,10,0,0,0,0,.3626939959988249,.6580286,0
20,1996,1.2594548,10,0,0,0,0,.3627460056147811,.68474072,0
20,1997,1.0754128,10,0,0,0,0,.3830080017626187,.72539586,0
31,1973,0,,0,0,0,0,0,.00069541007,0
31,1974,0,,0,0,0,0,0,.00075785897,0
31,1975,0,,0,0,0,0,0,.00082858198,0
31,1976,.6282354,,0,0,0,0,0,.00087546802,0
31,1977,.54399377,,0,0,0,0,0,.00088236301,0
31,1978,.46372664,,0,0,0,0,0,.0010566569,0
31,1979,.17856671,,0,0,0,0,0,.00151204,0
31,1980,.29149759,,0,0,0,0,0,.00171528,0
31,1981,.37428546,,0,0,0,0,0,.00176336,0
31,1982,.46175158,,0,0,0,0,.1968260044532144,.0019491001,0
31,1983,.37877065,,0,0,0,0,.1997369973846617,.0021120962,0
31,1984,.33157852,,0,0,0,0,.2031400032162765,.002593654,0
31,1985,.3335965,,0,0,0,0,.2055009984858316,.0028777281,0
31,1986,.36659312,,0,0,0,0,.2034090074587311,.0030278799,0
31,1987,.44431016,,0,0,0,0,.2030019943188108,.0032267999,0
31,1988,2.2963216,,0,0,0,0,.2016889996605187,.0033836723,0
31,1989,1.8763138,,0,0,0,0,.22909099271169,.0035441832,0
31,1990,1.7716851,,0,0,0,0,.2161850072591278,.0037083339,0
31,1991,1.2383505,,0,0,0,0,.2151230074271098,.0038761236,0
31,1992,.43977192,,0,0,0,0,.2316959976999442,.0040475526,0
31,1993,,,0,0,0,0,.2394710024166216,.0042226207,0
31,1994,.45440826,,0,0,0,0,.2342930019160576,.0044013285,0
31,1995,.41451451,,0,0,0,0,.2293329954420642,.0045836754,0
31,1996,.46126467,,0,0,0,0,.2296510045805462,.0047694962,0
31,1997,.45245481,,0,0,0,0,.233184002311873,.0048623639,0
40,1902,,3,0,0,0,0,0,.0035945743,0
40,1903,,3,0,0,0,0,0,.0036042058,0
40,1904,,3,0,0,0,0,0,.0036120531,0
40,1905,,3,0,0,0,0,0,.0036196792,0
40,1906,.82551515,3,0,0,0,0,0,.0036271242,0
40,1907,,3,,,,,,,
40,1908,,3,,,,,,,
40,1909,,3,0,0,0,0,0,.0036547056,0
40,1910,,3,0,0,0,0,0,.0036667606,0
40,1911,,3,0,0,0,0,0,.0036807365,0
40,1912,,3,0,0,0,0,0,.0036920642,0
40,1913,.95719147,3,0,0,0,0,0,.0037029143,0
40,1914,,3,0,0,0,0,0,.0037159643,0
40,1915,,3,0,0,0,0,0,.0037280717,0
40,1916,,3,0,0,0,0,0,.0037386518,0
40,1917,,,0,0,0,0,0,.0037514677,0
40,1918,,3,0,0,0,0,0,.0037637569,0
40,1919,.38064337,3,0,0,0,0,0,.0037762383,0
40,1920,.44682902,3,0,0,0,0,0,.0037998874,0
40,1921,.45655158,3,0,0,0,0,0,.003820817,0
40,1922,.36691123,3,0,0,0,0,0,.0038518852,0
40,1923,.24518137,3,0,0,0,0,0,.0038771299,0
40,1924,.24365839,3,0,0,0,0,0,.0039054677,0
40,1925,.30577525,3,0,0,0,0,0,.0039385138,0
40,1926,.31401709,3,0,0,0,0,0,.0039714398,0
40,1927,.30666593,3,0,0,0,0,0,.0040151183,0
40,1928,.31786102,1,0,0,0,0,0,.0040413886,0
40,1929,.30981332,1,0,0,0,0,0,.0041102171,0
40,1930,.28798655,1,0,0,0,0,0,.0041626943,0
40,1931,.23857293,1,0,0,0,0,0,.0042335065,0
40,1932,.22800876,1,0,0,0,0,0,.0042958874,0
40,1933,.18098973,3,0,0,0,0,0,.0043615736,0
40,1934,.27704611,3,0,0,0,0,0,.0044017946,0
40,1935,.32739067,3,0,0,0,0,0,.0044252938,0
40,1936,.41309097,3,0,0,0,0,0,.0044505936,0
40,1937,.41285291,3,0,0,0,0,0,.0044773812,0
40,1938,.40865231,3,0,0,0,0,0,.0044989344,0
40,1939,.40844375,3,0,0,0,0,0,.0045237564,0
40,1940,.38166928,3,0,0,0,0,0,.0045631132,0
40,1941,,3,0,0,0,0,0,.0046125753,0
40,1942,.34011263,3,0,0,0,0,0,.004643756,0
40,1943,,3,0,0,0,0,0,.0047049201,0
40,1944,,3,0,0,0,0,0,.0047357115,0
40,1945,,3,0,0,0,0,.4207499860931421,.0047692126,0
40,1946,,3,0,0,0,0,0,.0048027979,0
40,1947,,3,0,0,0,0,.3495290076534729,.0048491471,0
40,1948,.81578076,3,0,0,0,0,.3346350022693514,.0048962906,0
40,1949,,3,0,0,0,0,.3144520005880622,.0049436181,0
40,1950,.28794518,3,0,0,0,0,.3271599909858196,.01360502,0
40,1951,,3,0,0,0,0,.3620219857111806,.014589861,0
40,1952,.37804052,,0,0,0,0,.3523909879368148,.014813227,0
40,1953,.3531889,,0,0,0,0,.3533769984351238,.015006134,0
40,1954,,,0,0,0,0,.32267700934608,.015158429,0
40,1955,.35013989,-9,0,0,0,0,.3066729864513036,.015422408,0
40,1956,.3199456,-9,0,0,0,0,.3021429927975987,.01594021,0
40,1957,.34044734,-9,0,0,0,0,.2982560067830491,.016478319,0
40,1958,,-9,0,0,.073199689,0,.2790190040905145,.016874287,0
40,1959,,,0,0,.00071735907,.2291200011968613,.2742350016487762,.017057039,0
40,1960,1.0115191,,0,0,0,.21561199426651,.2607519946395769,.017300712,0
40,1961,1.0003647,-7,0,0,0,.2108259946107864,.2574349945643917,.017493621,0
40,1962,1.1282136,-7,0,0,0,.2100840061903,.2573810062240227,.017727138,0
40,1963,1.1154367,-7,0,0,0,.2081390023231506,0,.017930198,0
40,1964,1.0992528,-7,0,0,0,.2031600028276443,0,.018194176,0
40,1965,.75514936,-7,0,0,0,.2018550038337708,0,.018539377,0
40,1966,1.2062515,-7,0,0,0,.2089810073375702,0,.019067334,0
40,1967,.86486673,-7,0,0,0,.208858996629715,0,.019656207,0
40,1968,1.0385654,-7,0,0,0,.204135000705719,0,.02050906,0
40,1969,.86454493,-7,0,0,0,.1977860033512115,0,.021514207,0
40,1970,1.0061119,-7,0,0,0,.1818979978561401,0,.022661496,0
40,1971,1.2185575,-7,0,0,0,.1708229929208755,0,.023798632,0
40,1972,1.0764488,-7,0,0,0,.1651069968938828,0,.02480378,0
40,1973,1.0307413,-7,0,0,0,.1592220067977905,0,.02619474,0
40,1974,.98773265,-7,0,0,0,.1531179994344711,0,.028550236,0
40,1975,1.0445262,-7,0,.00038616164,0,.1442800015211105,0,.031210322,0
40,1976,,-7,0,.0042894818,0,.1425530016422272,0,.032976944,0
40,1977,2.1937997,-7,0,.013403288,0,.1419200003147125,0,.035098918,0
